,cuid,pred_revenue_30,pred_convert_30
1112,126348,25.78544444,0
1113,126380,31.16611111,0
1114,126412,8.480555556,0
1115,126433,52.68811111,0
1116,537410,156.7438889,0
1117,126561,72.88817,0
1118,126582,28.16196667,0
1119,126584,67.41583556,0
1120,126606,0,0
1121,537431,39.61511111,0
1122,126695,10.33322222,0
1123,537441,127.3323333,0
1124,126771,315.3887778,0
1125,126789,108.7226056,0
1126,126790,257.1503911,0
1127,126795,0,0
1128,537445,28.18506,0
1129,126893,0,0
1130,537467,130.3104889,0
1131,537469,26.68033333,0
1132,127101,1.633111111,0
1133,537482,98.20528444,0
1134,127159,0.611,0
1135,127172,58.62443222,0
1136,537493,175.99,0
1137,537502,12.44781667,0
1138,127280,20.94177667,0
1139,127326,51.30011111,0
1140,127330,11.14725111,0
1141,127377,40.84077778,0
1142,127392,0,0
1143,127397,109.34098,0
1144,537512,27.99388889,0
1145,537518,56.51011111,0
1146,537521,10.46466667,0
1147,537527,278.1523333,0
1148,127622,81.60176,0
1149,127745,16.31744444,0
1150,537543,52.01188889,0
1151,127793,107.7811111,0
1152,127800,15.99244444,0
1153,127814,18.78728222,0
1154,127825,28.46016556,0
1155,127859,64.27688889,0
1156,127871,0,0
1157,127897,30.52055556,0
1158,127967,24.49833333,0
1159,537566,193.7443767,0
1160,537571,157.2845156,0
1161,128029,184.72774,0
1162,128139,0,0
1163,128207,0,0
1164,537589,115.4849433,0
1165,128216,46.09066667,0
1166,128265,24.38533333,0
1167,537598,6.721666667,0
1168,128272,0,0
1169,128281,77.45044444,0
1170,128324,104.196,0
1171,202010,561.9125944,0
1172,202062,50.12677778,0
1173,202136,374.7655556,0
1174,202169,118.2858622,0
1175,202283,6.208111111,0
1176,202517,14.95466667,0
1177,203028,114.9586667,0
1178,517778,37.713,0
1179,203413,17.47644444,0
1180,203421,43.9884,0
1181,203448,66.53776667,0
1182,203486,102.8528489,0
1183,203507,6.329222222,0
1184,537663,59.90693333,0
1185,537696,51.05852667,0
1186,537700,49.36411111,0
1187,537742,126.5838467,0
1188,537744,90.11436111,0
1189,537748,79.48955556,0
1190,537761,110.8627778,0
1191,152,5.345444444,0
1192,222,14.72066222,0
1193,290,0,0
1194,341,148.8055156,0
1195,395,11.97852111,0
1196,537808,46.94014444,0
1197,555,96.43433333,0
1198,537813,509.0734444,0
1199,719,121.4504444,0
1200,738,799.4840552,0
1201,763,0,0
1202,537830,102.6826156,0
1203,779,0,0
1204,864,0,0
1205,925,155.8920178,0
1206,1071,0,0
1207,1100,85.94315,0
1208,1113,64.84938556,0
1209,1172,8.768222222,0
1210,1307,72.15176111,0
1211,1337,5.133111111,0
1212,1354,1.406452222,0
1213,537906,201.0129689,0
1214,1399,42.45422222,0
1215,1423,76.15122222,0
1216,1430,24.31122222,0
1217,1488,74.63007778,0
1218,1513,2.133111111,0
1219,537914,19.19977778,0
1220,1604,52.49299,0
1221,1622,0,0
1222,1662,0,0
1223,537925,42.15355556,0
1224,1823,149.5732222,0
1225,1990,17.28022222,0
1226,2013,20.59622222,0
1227,2174,0,0
1228,2195,24.42854,0
1229,537981,294.1593011,0
1230,2343,401.44336,0
1231,537993,162.3134444,0
1232,2513,67.88024556,0
1233,2526,22.79270556,0
1234,2558,125.0152367,0
1235,2626,18.55044444,0
1236,2665,19.46513333,0
1237,2667,1057.755222,0
1238,2677,8.932777778,0
1239,2701,10.08653889,0
1240,538025,133.8836144,0
1241,128505,63.01654556,0
1242,538041,4.958333333,0
1243,128609,0,0
1244,538046,24.95622222,0
1245,128678,0,0
1246,128688,133.4992222,0
1247,128883,99.47526333,0
1248,129028,69.806,0
1249,538090,27.55670889,0
1250,129288,17.208,0
1251,129323,43.52344444,0
1252,129462,6.393,0
1253,129482,25.15231778,0
1254,129514,11.79877778,0
1255,538125,225.9111389,0
1256,129612,22.30294444,0
1257,129613,27.70668333,0
1258,129631,0,0
1259,538142,50.01725,0
1260,129686,0,0
1261,129718,15.23066667,0
1262,129723,217.3466667,0
1263,129776,63.00924778,0
1264,538153,54.25486667,0
1265,129915,178.4965556,0
1266,129937,2.255888889,0
1267,538177,59.74988889,0
1268,130087,6.098666667,0
1269,130145,314.4984233,0
1270,538193,125.3191656,0
1271,130166,211.6814444,0
1272,130168,89.38,0
1273,130189,20.50722222,0
1274,130198,19.18315778,0
1275,130216,181.5282222,0
1276,538207,809.1880756,0
1277,130305,96.83655556,0
1278,130348,0,0
1279,130406,0,0
1280,130417,0.566555556,0
1281,130445,20.70611111,0
1282,538244,14.14266667,0
1283,538250,167.2988956,0
1284,538266,114.5536667,0
1285,538280,23.12235556,0
1286,130942,20.31111111,0
1287,130947,343.3047278,0
1288,130955,174.1689404,0
1289,130969,10.27922222,0
1290,204726,0,0
1291,538302,55.19038667,0
1292,204793,28.26192778,0
1293,204823,68.94786667,0
1294,204955,33.07133333,0
1295,538324,0,0
1296,205046,101.8379222,0
1297,205060,36.14867111,0
1298,205091,105.0914444,0
1299,205115,149.4557778,0
1300,205165,56.15933333,0
1301,205445,24.06324667,0
1302,205499,7.233222222,0
1303,205667,14.30555556,0
1304,538351,376.4874956,0
1305,205760,54.08110667,0
1306,206062,4.566444444,0
1307,206086,96.66944444,0
1308,206111,14.79844444,0
1309,206112,23.44411111,0
1310,206178,8.888666667,0
1311,206241,139.2787467,0
1312,206260,69.62,0
1313,206267,2.649444444,0
1314,206270,8.554777778,0
1315,538373,111.23061,0
1316,206346,86.75244444,0
1317,206356,7.322,0
1318,538430,95.32867222,0
1319,538432,151.5364578,0
1320,54750,735.8219267,0
1321,538434,171.3197607,0
1322,54772,162.4292222,0
1323,54784,1.444222222,0
1324,538439,54.17855556,0
1325,538441,0,0
1326,54877,1.739866667,0
1327,54961,39.66577778,0
1328,538457,6.247144444,0
1329,55061,0,0
1330,55113,0,0
1331,55140,17.18822222,0
1332,55167,21.42057222,0
1333,538473,401.52005,0
1334,55217,56.59476667,0
1335,538482,145.5311111,0
1336,55312,0,0
1337,538506,64.80563333,0
1338,55461,114.3031311,0
1339,55490,81.61600111,0
1340,538510,107.8226667,0
1341,55612,207.9532389,0
1342,538532,97.75011111,0
1343,55721,13.09444444,0
1344,55758,39.42866667,0
1345,55760,44.18313667,0
1346,55832,45.225,0
1347,56016,21.17371444,0
1348,56026,111.7455556,0
1349,538584,11.60288889,0
1350,56062,165.767,0
1351,56092,15.51111111,0
1352,56148,13.24177778,0
1353,538613,135.4977778,0
1354,56303,133.924,0
1355,538617,339.2259044,0
1356,56343,416.8990178,0
1357,56349,0,0
1358,56398,8.603358889,0
1359,538620,74.05535889,0
1360,538623,7.775333333,0
1361,538626,101.0995556,0
1362,56442,12.15511111,0
1363,56462,106.0786667,0
1364,56491,25.47088889,0
1365,56509,70.50088889,0
1366,56517,135.9736667,0
1367,56528,29.26722222,0
1368,56573,93.46668111,0
1369,538644,151.0726667,0
1370,56616,97.29995778,0
1371,56648,52.791,0
1372,56710,27.10594222,0
1373,56712,160.5917778,0
1374,538664,66.71689444,0
1375,56858,93.69172111,0
1376,56889,94.58438111,0
1377,56976,25.08544444,0
1378,56985,11.43244444,0
1379,56996,37.42177778,0
1380,57022,0,0
1381,538688,134.7042222,0
1382,538692,26.389,0
1383,57154,31.59701222,0
1384,57161,275.3817811,0
1385,538705,44.25436,0
1386,57205,276.7887546,0
1387,57299,0,0
1388,57300,127.4807778,0
1389,57311,42.93882667,0
1390,133833,10.09960667,0
1391,133914,126.4894278,0
1392,134031,18.96355556,0
1393,134040,15.35533333,0
1394,538757,163.7973333,0
1395,134182,541.5267778,0
1396,538775,104.6986667,0
1397,134263,58.99033333,0
1398,134291,24.36388889,0
1399,134304,273.0934022,0
1400,538782,58.61756889,0
1401,134408,51.26011111,0
1402,134426,75.58377778,0
1403,134428,24.93546667,0
1404,134458,30.39791333,0
1405,538800,2.788277778,0
1406,134504,11.63666667,0
1407,134544,4.399555556,0
1408,134625,11.35911111,0
1409,134661,87.01133333,0
1410,134707,2.033222222,0
1411,538824,5.683333333,0
1412,134836,198.019,0
1413,538834,126.2957778,0
1414,538837,91.11044444,0
1415,538841,198.6722744,0
1416,134989,293.357,0
1417,538860,168.24585,0
1418,135080,0,0
1419,135128,14.77557667,0
1420,135225,243.2772656,0
1421,538883,0,0
1422,135346,55.853,0
1423,135472,46.79239778,0
1424,538908,312.6297278,0
1425,135573,72.54244444,0
1426,135585,159.8362589,0
1427,135606,3.910666667,0
1428,538918,230.04346,0
1429,538919,55.35977778,0
1430,135653,41.79911111,0
1431,135657,69.73992,0
1432,538932,9.875,0
1433,135762,153.9374989,0
1434,538933,62.57177778,0
1435,538941,52.60682889,0
1436,538944,16.41171111,0
1437,136030,45.84444444,0
1438,136070,20.273,0
1439,136086,71.57406667,0
1440,136119,85.7344,0
1441,136128,810.3757334,0
1442,136149,697.8081943,0
1443,136242,102.9531111,0
1444,136244,26.19022222,0
1445,136288,7.637111111,0
1446,538976,427.6959856,0
1447,136305,0,0
1448,136306,3.155333333,0
1449,538980,31.97735889,0
1450,538981,69.322,0
1451,210154,40.78622222,0
1452,210156,79.00525,0
1453,210243,72.27820667,0
1454,538994,37.03107556,0
1455,210508,476.6431256,0
1456,210580,160.4367778,0
1457,210586,0,0
1458,210673,55.34666667,0
1459,210709,124.77273,0
1460,210887,8.161111111,0
1461,211072,289.8102489,0
1462,211398,28.43073667,0
1463,211524,0,0
1464,211549,27.86522222,0
1465,211594,0,0
1466,211631,4.568111111,0
1467,211643,38.94470556,0
1468,211645,60.40635556,0
1469,539035,58.20255556,0
1470,539074,42.49293778,0
1471,539084,59.67313667,0
1472,539089,67.65196444,0
1473,211669,124.69278,0
1474,539096,160.3382089,0
1475,211700,23.62933333,0
1476,57454,0,0
1477,57724,4.626555556,0
1478,57791,15.82433333,0
1479,539143,46.20033333,0
1480,57840,6.989555556,0
1481,57842,63.28062333,0
1482,57869,8.367777778,0
1483,539150,150.6320822,0
1484,57967,2.364,0
1485,539157,13.73955556,0
1486,58023,1.808666667,0
1487,58038,7.888333333,0
1488,58060,0,0
1489,539167,14.11411111,0
1490,58107,52.97922222,0
1491,58134,206.9647778,0
1492,58195,120.8158678,0
1493,58196,0,0
1494,539182,0.721444444,0
1495,58316,250.3391922,0
1496,58335,15.48017,0
1497,58383,48.397,0
1498,539195,88.39548,0
1499,58513,0,0
1500,58559,173.4048,0
1501,58572,166.1550156,0
1502,58651,256.8437756,0
1503,58758,1120.848667,0
1504,539248,234.3917844,0
1505,59046,7.393666667,0
1506,59053,30.17355556,0
1507,59261,273.21481,0
1508,539280,56.21666667,0
1509,59478,272.6351878,0
1510,59516,94.11024778,0
1511,59564,176.5576922,0
1512,59591,60.10622222,0
1513,539320,418.9518889,0
1514,59645,606.6566667,0
1515,59836,4.400777778,0
1516,539344,109.69972,0
1517,539353,726.1646667,0
1518,59910,56.88994778,0
1519,59918,420.3295778,0
1520,59924,0,0
1521,59998,54.34807778,0
1522,60101,8.311888889,0
1523,136487,0,0
1524,136488,28.00522778,0
1525,539381,7.232666667,0
1526,136699,7.743666667,0
1527,136930,76.74522222,0
1528,136951,7.31815,0
1529,137011,96.08914222,0
1530,137069,0,0
1531,137072,0,0
1532,137075,104.2583422,0
1533,137142,4.261555556,0
1534,137202,10.26544444,0
1535,137261,3.818666667,0
1536,539478,22.61066667,0
1537,137611,3.545222222,0
1538,539502,79.12422222,0
1539,137700,5.333111111,0
1540,137712,2756.454393,0
1541,137740,29.34933333,0
1542,137811,14.233,0
1543,539529,49.78362556,0
1544,137976,108.9503333,0
1545,138013,76.13277778,0
1546,138047,84.77177778,0
1547,539540,126.7188889,0
1548,138128,19.53155556,0
1549,138158,36.33327889,0
1550,138208,90.55761444,0
1551,138342,230.0471711,0
1552,138346,286.1047233,0
1553,138411,2.366444444,0
1554,138479,28.42977778,0
1555,138640,23.25411111,0
1556,138753,13.13255556,0
1557,138759,232.1609289,0
1558,138941,39.06011111,0
1559,138960,60.28508444,0
1560,138963,326.0940011,0
1561,138966,85.40680333,0
1562,139050,171.0240178,0
1563,139071,25.06685889,0
1564,139083,26.93611111,0
1565,139096,62.51189778,0
1566,139142,83.26737556,0
1567,139177,21.20155556,0
1568,212850,29.35255556,0
1569,539649,111.135,0
1570,212903,121.2809122,0
1571,539658,46.50344444,0
1572,212968,42.43111111,0
1573,212971,59.42311111,0
1574,213000,27.94322222,0
1575,213031,69.02737889,0
1576,539667,93.12244444,0
1577,213063,0,0
1578,213184,176.6391633,0
1579,213378,4.266888889,0
1580,213474,0,0
1581,213531,3.459333333,0
1582,213716,8.863222222,0
1583,214036,2.699666667,0
1584,214230,0.775222222,0
1585,214245,1.696666667,0
1586,214264,8.132666667,0
1587,539702,235.2448133,0
1588,214316,9.112216667,0
1589,539729,44.86377778,0
1590,539770,47.61691444,0
1591,214377,51.72555556,0
1592,214388,0,0
1593,214462,0,0
1594,214468,346.3342167,0
1595,214477,134.9417211,0
1596,60112,36.85530556,0
1597,60171,26.93822222,0
1598,539790,686.8562333,0
1599,60183,4.473222222,0
1600,539798,109.69527,0
1601,60276,151.9508889,0
1602,60310,155.5685144,0
1603,60397,11.541,0
1604,539828,21.87044444,0
1605,60544,0,0
1606,539848,34.21355556,0
1607,60633,1214.774272,0
1608,60664,313.2261111,0
1609,60694,404.6505756,0
1610,60784,299.1598889,0
1611,539865,14.04666667,0
1612,60904,0,0
1613,60908,105.1250544,0
1614,60996,0,0
1615,61000,10.67088889,0
1616,539891,367.10796,0
1617,61150,22.92800667,0
1618,61161,13.41411111,0
1619,61327,77.47896333,0
1620,61338,90.07804444,0
1621,539919,353.9364167,0
1622,61413,139.7579178,0
1623,61422,11.91288889,0
1624,539923,45.83468333,0
1625,61495,60.77777778,0
1626,61556,40.37077778,0
1627,539946,98.699,0
1628,539952,59.53377111,0
1629,61757,0,0
1630,61759,95.83066667,0
1631,61809,2.221777778,0
1632,61880,0,0
1633,61890,4.503783333,0
1634,61982,4.539888889,0
1635,62010,6.383555556,0
1636,539989,273.6159178,0
1637,62179,163.2127778,0
1638,62195,66.82654444,0
1639,62224,100.7885367,0
1640,62249,75.06244444,0
1641,62372,427.1835767,0
1642,62506,0,0
1643,62520,109.0156144,0
1644,62699,288.2045444,0
1645,62739,107.4293333,0
1646,139207,27.39833333,0
1647,139239,89.39650333,0
1648,139284,154.1396667,0
1649,139407,0,0
1650,540067,43.58311111,0
1651,540071,52.26752556,0
1652,540073,55.79684111,0
1653,139493,32.65727333,0
1654,139554,25.13266667,0
1655,139557,0,0
1656,540086,86.53388889,0
1657,139701,9.032888889,0
1658,139752,9.89278,0
1659,139755,6.355111111,0
1660,139837,0,0
1661,139870,57.54588889,0
1662,139880,8.547115556,0
1663,139916,2.582986667,0
1664,139946,0,0
1665,139972,177.9605556,0
1666,139986,248.0016578,0
1667,140003,1.977555556,0
1668,540141,43.51416667,0
1669,140140,20.94222222,0
1670,140146,454.7617889,0
1671,140161,25.88466667,0
1672,140183,59.98491778,0
1673,540151,35.81155556,0
1674,540158,24.06074778,0
1675,540160,398.7869656,0
1676,140409,104.3656667,0
1677,140421,113.8198122,0
1678,540178,88.16277778,0
1679,140577,45.69088889,0
1680,140579,2.066555556,0
1681,540200,85.01388889,0
1682,140688,8.080222222,0
1683,540204,16.90566667,0
1684,540213,1129.674667,0
1685,140879,7.002555556,0
1686,140880,73.30089444,0
1687,141004,27.59277778,0
1688,141109,19.67515778,0
1689,141162,173.5498911,0
1690,540255,156.9308489,0
1691,141337,735.5086189,0
1692,141477,175.3216667,0
1693,141542,59.75498889,0
1694,141554,2.933,0
1695,141660,0,0
1696,141664,28.72277778,0
1697,141675,1.967222222,0
1698,540295,356.9508844,0
1699,141866,67.78266667,0
1700,215572,253.4601922,0
1701,215584,138.5339367,0
1702,215659,571.0034444,0
1703,215796,0,0
1704,215799,124.5016667,0
1705,215818,26.10944444,0
1706,216174,21.78255556,0
1707,216229,7.085222222,0
1708,216237,0,0
1709,216247,326.1930522,0
1710,540348,115.9559333,0
1711,216316,175.8170467,0
1712,540350,70.11234,0
1713,216998,0,0
1714,217075,0,0
1715,217134,113.3659133,0
1716,217156,187.5156667,0
1717,217169,88.07696667,0
1718,540415,20.92977778,0
1719,540426,84.79992778,0
1720,217203,78.92166111,0
1721,217292,4.559777778,0
1722,217407,0,0
1723,217415,15.33066667,0
1724,540456,201.3309256,0
1725,540458,212.6611111,0
1726,540460,1206.830147,0
1727,540465,134.4185944,0
1728,65584,152.34,0
1729,65607,7.756716667,0
1730,65609,41.88622222,0
1731,65632,45.89844444,0
1732,65688,25.75641333,0
1733,65709,11.18966667,0
1734,65726,245.6826067,0
1735,65732,43.00582889,0
1736,65849,92.32279444,0
1737,65853,39.69776667,0
1738,65854,68.55266667,0
1739,540502,300.7084867,0
1740,65926,1.288777778,0
1741,65942,0,0
1742,65953,273.9085078,0
1743,66112,115.1850544,0
1744,66144,71.05026667,0
1745,66168,11.724,0
1746,66179,37.65455556,0
1747,66191,147.3518889,0
1748,66254,200.8537556,0
1749,66308,454.7449658,0
1750,66447,810.3757334,0
1751,66461,35.59457278,0
1752,66614,784.9284733,0
1753,66653,787.1711746,0
1754,540577,50.67861778,0
1755,66682,151.5687778,0
1756,66723,28.89349333,0
1757,540583,89.57607111,0
1758,66925,20.68766,0
1759,67023,2.399666667,0
1760,67085,123.0000711,0
1761,67120,82.31633333,0
1762,67172,29.74327222,0
1763,67304,380.3164444,0
1764,67398,118.0368722,0
1765,67469,115.3942478,0
1766,67541,77.96773667,0
1767,67544,267.3578889,0
1768,67554,3.832777778,0
1769,540654,101.4532722,0
1770,540659,63.41766667,0
1771,67692,46.614,0
1772,540674,216.8747256,0
1773,67862,144.1026189,0
1774,67885,80.91979778,0
1775,67891,158.5721756,0
1776,68018,187.6899222,0
1777,540697,99.69531556,0
1778,68125,0,0
1779,68166,150.7122111,0
1780,144751,97.46772,0
1781,144776,69.23473889,0
1782,540735,51.59498778,0
1783,144867,73.195,0
1784,144942,122.2003333,0
1785,145025,333.7138344,0
1786,540757,0,0
1787,145089,88.15511111,0
1788,540773,139.2622989,0
1789,145205,5.055222222,0
1790,145218,13.23666667,0
1791,145297,3.198211111,0
1792,145335,0.955444444,0
1793,145364,80.60405,0
1794,145385,58.162,0
1795,540801,76.98944444,0
1796,145527,1.144333333,0
1797,540808,456.1804678,0
1798,145659,117.9161111,0
1799,145738,7.342,0
1800,145749,142.4154622,0
1801,145834,152.8656071,0
1802,540836,162.72233,0
1803,145858,322.03104,0
1804,540838,417.2682867,0
1805,145895,8.499333333,0
1806,145898,177.1625144,0
1807,145913,0,0
1808,145929,5.888666667,0
1809,540844,145.9922189,0
1810,540846,17.47216222,0
1811,146062,17.94383333,0
1812,146162,0,0
1813,146235,13.18767778,0
1814,146254,38.92142222,0
1815,540871,5.244647778,0
1816,146283,810.3757334,0
1817,540873,549.6307256,0
1818,540876,425.8920039,0
1819,146316,402.4203239,0
1820,146375,166.3263333,0
1821,146380,8.027555556,0
1822,146397,365.8534956,0
1823,146490,171.4461678,0
1824,146514,149.7752944,0
1825,540900,0,0
1826,540906,21.56079444,0
1827,146672,94.43449556,0
1828,540916,44.94793889,0
1829,540925,60.24168556,0
